Id,Label,timeset,afinidad,modularity_class,pageranks,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,componentnumber,strongcompnum,clustering,eigencentrality
2243165335,berdiaa,,,9,0.000184,1,1,2,7,0.24707,0.258819,0.000323,0,0.002241,0,2,0,0.000058
1180231723315073024,WilhingtonVazq1,,,5,0.000272,6,5,11,7,0.299177,0.326925,0.000018,0.004705,0.00476,0,2,0.517857,0.058124
1248714225578659840,miicaelalopez6,,,5,0.000227,1,2,3,7,0.253244,0.265067,0.000277,0.000001,0.002242,0,2,0,0.000085
100286748,aybuenoTa,,,5,0.002754,11,6,17,7,0.29732,0.32127,0.002209,0.004622,0.007422,0,2,0.310606,0.084957
1283244459321372672,missnira4,,,5,0.000133,1,4,5,7,0.321048,0.348728,0,0.001481,0.005535,0,2,0.25,0.008458
237502966,SebaDutra99,,,9,0.000517,3,4,7,7,0.256074,0.268969,0.002205,0.000002,0.00225,0,2,0.166667,0.000267
1179491293606694912,LuisO32327199,,,5,0.000133,1,2,3,7,0.257387,0.274347,0,0.001481,0.005625,0,2,0.333333,0.008458
748262924708360192,totomaq,,,5,0.000133,1,2,3,7,0.318622,0.345534,0,0.001481,0.002891,0,2,0.5,0.008458
235419299,escorpiona_78,,,5,0.000202,4,10,14,6,0.328964,0.358476,0.000154,0.003296,0.012809,0,2,0.272727,0.032848
1325173934,luu_a92,,,5,0.000133,1,2,3,7,0.252334,0.265975,0,0.001481,0.002925,0,2,0.666667,0.008458
1145389569459871616,CTurchich,,,5,0.000224,7,9,16,6,0.333123,0.365908,0.000002,0.006577,0.008502,0,2,0.681818,0.072772
263960232,algialmar,,,5,0.000377,12,18,30,6,0.344332,0.380914,0.0001,0.009919,0.015733,0,2,0.457143,0.120719
1238985835946655488,Lu19824,,,5,0.000202,4,8,12,7,0.300542,0.330451,0.000001,0.002678,0.007087,0,2,0.535714,0.038419
2285105654,GZuazola,,,5,0.000513,7,4,11,7,0.267241,0.284404,0.000158,0.004122,0.004003,0,2,0.375,0.056951
211525225,LeandroUretaOk,,periodista,5,0.005882,128,2,130,7,0.293348,0.319258,0.005512,0.043769,0.00335,0,2,0.094796,0.455987
946628856,BerruetaGerardo,,,5,0.00015,2,4,6,7,0.319297,0.347273,0.001033,0.001703,0.003078,0,2,0.333333,0.008519
1289756940080488448,laflopy101,,,5,0.000133,1,1,2,7,0.246896,0.258717,0,0.001481,0.002241,0,2,0.5,0.008458
899825499148517376,Flordelxca,,,5,0.00041,14,9,23,7,0.301143,0.330546,0.001004,0.008708,0.006167,0,2,0.362745,0.10112
896058413133824000,Patricia110011,,,5,0.000123,0,3,3,7,0.25197,0.267587,0,0,0.003744,0,79,0.333333,0
3225621729,AliayiMiguel,,,5,0.000147,2,8,10,7,0.294249,0.323209,0.000001,0.002365,0.00972,0,2,0.319444,0.020097
764839945366364160,lua_aristondo,,,9,0.000334,3,3,6,7,0.259542,0.271645,0.000054,0.001727,0.00232,0,2,0.4,0.011052
2773610656,Negra13_,,,5,0.001148,43,15,58,6,0.344557,0.374747,0.003722,0.025964,0.008898,0,2,0.154949,0.193715
1178724284782596096,Nathanielgmz,,,3,0.000223,3,31,34,7,0.311834,0.354986,0.000044,0.002591,0.04828,0,2,0.37957,0.013882
1289698342369452032,Tony_Banderola,,,3,0.000506,24,46,70,7,0.33176,0.385082,0.000475,0.020489,0.057594,0,2,0.276772,0.081091
983021721593831424,pablomendilazo,,,5,0.000167,3,7,10,7,0.32672,0.358595,0.000001,0.002994,0.006525,0,2,0.619048,0.029867
160013536,adrianavinales,,,3,0.000301,15,7,22,7,0.288293,0.3171,0.000005,0.019373,0.015971,0,2,0.421053,0.076056
758442854125559808,LuisMuo51631106,,,4,0.00032,3,12,15,7,0.277077,0.300303,0.000468,0.001143,0.012542,0,2,0.320513,0.014081
1298501861352394752,RecuperemosR,,,3,0.000958,51,149,200,6,0.421263,0.500364,0.013878,0.05048,0.129894,0,2,0.205696,0.224048
3298852570,GoitiaHumberto,,,3,0.000149,3,14,17,7,0.28402,0.315542,0.000002,0.004142,0.031918,0,2,0.4875,0.011392
574605560,LibrePensadorUy,,,3,0.000411,18,43,61,6,0.353573,0.402056,0.001161,0.023546,0.060921,0,2,0.331395,0.108097
947122449434456064,MichaelDicmarch,,,5,0.000123,0,3,3,7,0.252755,0.267224,0,0,0.002578,0,80,0.5,0
158369131,veintefive,,,5,0.000159,1,4,5,7,0.269083,0.285534,0,0.000135,0.003919,0,2,0.333333,0.001638
436385207,AndEtcheverry,,cm,3,0.001655,31,32,63,7,0.30702,0.347032,0.000272,0.028084,0.048779,0,2,0.366071,0.140741
271480133,pochocarames,,cm,3,0.01178,77,37,114,7,0.312204,0.361875,0.020718,0.062749,0.04581,0,2,0.259968,0.436244
249796571,feerchusanchez,,,3,0.00043,2,8,10,7,0.277514,0.30361,0.000001,0.001361,0.017917,0,2,0.472222,0.011299
402871480,Perugorria12,,,9,0.002602,22,12,34,7,0.281217,0.300931,0.012566,0.001527,0.002432,0,2,0.063241,0.015209
407705263,JBarriosBove,,cm,3,0.005318,68,24,92,7,0.29466,0.333729,0.002575,0.062038,0.034702,0,2,0.248427,0.323834
1266496103412912128,FTerioro,,,5,0.003041,21,1,22,7,0.246781,0.25848,0,0.009706,0.002241,0,2,0.32619,0.139191
841804423454171136,maleodie,,,3,0.000263,6,5,11,7,0.287037,0.310884,0.000009,0.006635,0.01137,0,2,0.277778,0.03552
3894248175,ElsieRinger,,cm,3,0.001372,77,89,166,7,0.351568,0.421447,0.00335,0.068888,0.088817,0,2,0.207782,0.28044
1129053820435280000,MevirOficial,,,3,0.001349,24,14,38,7,0.307199,0.338357,0.001624,0.019429,0.025451,0,2,0.213492,0.126263
437142852,urumon47,,,3,0.000308,14,40,54,6,0.356322,0.404902,0.000404,0.014552,0.055643,0,2,0.30814,0.066378
1080257486291120000,Walter38067021,,,3,0.000152,2,13,15,7,0.310823,0.341362,0.000007,0.002071,0.027081,0,2,0.346154,0.01155
165910494,AgusCarrasco17,,cm,3,0.00174,38,28,66,7,0.313597,0.35921,0.00586,0.028475,0.03255,0,2,0.214154,0.133369
1219002974497918976,LauraRaffoInt,,cm,3,0.002441,67,59,126,7,0.336849,0.396668,0.005791,0.059157,0.068256,0,2,0.23302,0.278726
1539668832,_polir5,,,5,0.000372,2,2,4,7,0.247128,0.259476,0.00151,0.001481,0.002242,0,2,0.166667,0.008519
1023190152166952960,jimostanford,,,5,0.000165,2,1,3,7,0.246896,0.258717,0,0.001732,0.002241,0,2,0.666667,0.021562
1025611499434328064,carlosurzua35,,,3,0.000861,43,61,104,7,0.342876,0.401324,0.000446,0.048682,0.073307,0,2,0.331377,0.204499
2716025854,MadelonIrazabal,,,3,0.000528,18,29,47,7,0.324607,0.369082,0.000349,0.019506,0.042625,0,2,0.303698,0.084637
1067263055439032448,Santi_2024,,,5,0.00017,3,1,4,7,0.246896,0.258717,0,0.002486,0.002241,0,2,0.416667,0.020509
709363249,FaleroAndres,,,3,0.000842,20,52,72,7,0.329994,0.385084,0.001372,0.016332,0.060901,0,2,0.301537,0.071859
1151166153806503936,caminu10,,,3,0.001018,19,21,40,7,0.298077,0.335174,0.000323,0.016809,0.028611,0,2,0.4,0.082154
450126952,dmcp_,,,3,0.00322,52,70,122,7,0.343434,0.404217,0.004058,0.046471,0.068248,0,2,0.269231,0.237587
2592068346,IsabelRosso2,,,3,0.000931,35,42,77,6,0.350866,0.400411,0.003637,0.035729,0.050724,0,2,0.288552,0.171282
1151459899458695168,lloraste,,,5,0.000307,1,2,3,7,0.258144,0.269606,0,0.000038,0.002265,0,2,0.5,0.000433
160527552,abeloqui,,,3,0.000847,33,67,100,7,0.349354,0.408851,0.000834,0.037852,0.078572,0,2,0.281202,0.171693
4277801986,Fernand14776003,,,3,0.000246,8,5,13,7,0.28956,0.316165,0.000003,0.010104,0.008327,0,2,0.318182,0.0405
861667556,paolateliz,,,5,0.000171,3,1,4,7,0.246896,0.258717,0,0.002996,0.002241,0,2,0.583333,0.028494
800792039382097920,Fabiana2347,,cm,3,0.001749,46,59,105,6,0.358382,0.412856,0.002603,0.048132,0.064734,0,2,0.341525,0.241298
163343269,LASOLE1717,,cm,3,0.0013,22,24,46,7,0.294743,0.333033,0.001381,0.022446,0.038391,0,2,0.403175,0.125625
1303098274350596096,PladaFlor,,,4,0.000123,0,4,4,7,0.254462,0.270397,0,0,0.010671,0,81,0.25,0
3403202559,mariabrava35,,cm,3,0.006138,93,103,196,6,0.389937,0.456072,0.07245,0.086157,0.091938,0,2,0.246245,0.466261
226993577,AlbericoBarrios,,periodista,3,0.003638,79,37,116,7,0.319782,0.365216,0.003419,0.073121,0.049052,0,2,0.218695,0.340179
2641749863,elenaperez1956,,,4,0.00014,1,10,11,7,0.27214,0.296598,0,0.001487,0.024207,0,2,0.472727,0.006261
56572401,alnilam_uy,,,3,0.000284,9,29,38,6,0.349007,0.391572,0.001141,0.011349,0.035482,0,2,0.243842,0.059298
1074031466022100992,Daniel81505279,,,5,0.000123,0,3,3,7,0.253484,0.269136,0,0,0.008473,0,82,0,0
890728390038368256,paula_casalas,,,5,0.000241,7,10,17,7,0.331342,0.365442,0.000003,0.006645,0.009026,0,2,0.733333,0.071782
499202291,PelocheMathias,,cm,3,0.004984,69,62,131,7,0.330408,0.386665,0.00419,0.058676,0.062656,0,2,0.251436,0.329468
877178585949380608,majorodriguez31,,,3,0.000192,2,6,8,7,0.265826,0.286387,0.000116,0.001495,0.012769,0,2,0.333333,0.009924
2353225799,micaelaa1205,,,5,0.000141,1,1,2,7,0.246896,0.258717,0,0.00069,0.002241,0,2,0.5,0.011104
209314218,NotTodayAgus,,,5,0.000729,17,9,26,7,0.314627,0.344854,0.000251,0.012117,0.009403,0,2,0.347368,0.107563
31533536,mauroguerra,,,5,0.000393,9,21,30,6,0.34467,0.380835,0.004037,0.006525,0.019312,0,2,0.316017,0.066955
118539891,danielghis,,,5,0.000754,25,20,45,6,0.339234,0.376992,0.000689,0.017593,0.013248,0,2,0.518391,0.214313
1260634362862882816,LeticiaMerola,,,5,0.000133,1,3,4,7,0.297488,0.323952,0,0.001481,0.002653,0,2,0.666667,0.008458
807191335941836800,carlo_abbiati,,,5,0.000167,2,4,6,6,0.32989,0.359187,0.000001,0.002693,0.00259,0,2,0.416667,0.02344
1251427071399731200,danielr69970122,,,5,0.000163,3,4,7,7,0.325108,0.356144,0.000002,0.002914,0.002931,0,2,0.833333,0.025851
1163782135364423680,SergioG89921840,,,5,0.000133,1,4,5,7,0.303309,0.331065,0,0.001481,0.003625,0,2,0.55,0.008458
892171896,pelinklein,,,5,0.000254,4,7,11,7,0.295735,0.326516,0.000002,0.002563,0.007025,0,2,0.547619,0.042646
1147255738374512640,oscaran61353277,,,5,0.000133,1,2,3,7,0.252395,0.268781,0,0.001481,0.001089,0,2,0.333333,0.008458
163895562,macarmen58,,,3,0.000313,14,12,26,7,0.293022,0.328533,0.000004,0.019497,0.027552,0,2,0.507905,0.083859
1195301416711139328,Gerardo96602630,,,3,0.00052,21,23,44,7,0.3192,0.363174,0.000052,0.026243,0.042818,0,2,0.454622,0.122222
440405820,Javier_Mayada,,,3,0.000302,8,4,12,8,0.253915,0.274997,0.000008,0.006767,0.006682,0,2,0.288889,0.029349
720961114184544256,WilliamPorciun1,,,3,0.00065,37,55,92,6,0.36395,0.414769,0.005999,0.037036,0.061883,0,2,0.265489,0.148816
1098073375900135424,ferta_colorado,,cm,3,0.001415,35,20,55,7,0.286569,0.321643,0.001212,0.031728,0.032534,0,2,0.238032,0.116924
1163578248233725952,NILDA22823386,,,3,0.000745,48,42,90,7,0.339781,0.389028,0.0006,0.051975,0.05136,0,2,0.297371,0.190931
1266226983962161152,LUISGILTORRES19,,,3,0.000448,19,39,58,7,0.333228,0.381052,0.00238,0.014546,0.036002,0,2,0.238866,0.05418
1291730052330201088,CurbeloDana,,,3,0.000197,6,10,16,8,0.267377,0.297487,0.000002,0.006989,0.024792,0,2,0.466667,0.027792
55737993,menendez012002,,cm,3,0.002069,62,103,165,7,0.34774,0.422497,0.004298,0.065197,0.095128,0,2,0.239955,0.306562
261374440,JULIARO1616,,,3,0.000132,1,9,10,7,0.281142,0.311805,0.000001,0.000697,0.017555,0,2,0.361111,0.001355
175930223,getchandy,,,3,0.001305,62,108,170,6,0.366609,0.440006,0.002634,0.067977,0.108969,0,2,0.252579,0.310183
1191470437311688704,DutradaSilvia,,,3,0.000327,13,28,41,7,0.319879,0.367247,0.000996,0.015056,0.044613,0,2,0.387356,0.063533
1236726391657377792,NickyLakes,,,3,0.000298,10,13,23,7,0.307289,0.34904,0.000029,0.01103,0.016983,0,2,0.430147,0.044696
1195818897087356928,El_Homologador,,,3,0.000187,4,14,18,7,0.303397,0.338423,0.000101,0.004617,0.02847,0,2,0.295833,0.024135
1166185243747016704,Tanahoria,,,4,0.000123,0,1,1,9,0.193614,0.205438,0,0,0.002214,0,83,0,0
160210229,edisonhahmed,,,9,0.000938,13,16,29,7,0.314721,0.342466,0.002268,0.003317,0.005465,0,2,0.111111,0.036645
1214735078259150848,oriental_un,,,3,0.000243,7,22,29,7,0.306931,0.352313,0.000077,0.006166,0.035085,0,2,0.318841,0.030649
719361093248925696,pedrolarok,,,5,0.000285,7,2,9,8,0.24736,0.262091,0.000199,0.00724,0.002284,0,2,0.178571,0.042493
704396785553432576,cora_mirta,,,3,0.000374,15,14,29,7,0.316421,0.359424,0.000124,0.019412,0.021499,0,2,0.385281,0.080338
1238221846518038528,oprpolitica,,,4,0.000123,0,3,3,8,0.230551,0.24613,0,0,0.007583,0,84,0.333333,0
150863910,PatyEmme,,,3,0.002575,45,40,85,6,0.375222,0.420351,0.012014,0.044506,0.04852,0,2,0.244048,0.240766
156462664,valenp1184,,,3,0.000123,0,7,7,7,0.286374,0.317578,0,0,0.015327,0,85,0.452381,0
1178519570451185664,math5115,,,9,0.00027,2,6,8,7,0.253548,0.269983,0.001193,0.00005,0.008987,0,2,0.233333,0.000289
1187784499,Guilledelcr,,,4,0.000265,3,13,16,7,0.288214,0.323602,0.001339,0.000138,0.022386,0,2,0.285714,0.000221
1253127508444266496,luciacluzet,,,3,0.000502,26,9,35,7,0.309182,0.339758,0.000272,0.02231,0.007573,0,2,0.136243,0.06984
1188654438904410112,ElTigreBlanco17,,,3,0.000154,2,7,9,7,0.29221,0.324105,0,0.002663,0.017175,0,2,0.5,0.017431
1186057930845630464,AhoraLulita,,,4,0.000123,0,3,3,9,0.212487,0.229527,0,0,0.008712,0,86,0.833333,0
231836350,jonhalacuesta,,,4,0.00038,4,12,16,7,0.31119,0.345938,0.000195,0.004133,0.022792,0,2,0.269231,0.027224
956101998981664768,carminiamello,,,3,0.000208,7,11,18,7,0.300285,0.3336,0.000121,0.008301,0.015231,0,2,0.340659,0.0351
1270671093381169152,HCurti1,,,4,0.000123,0,4,4,9,0.2143,0.232304,0,0,0.010507,0,87,0.583333,0
418075196,leonardoelec,,,3,0.000653,39,55,94,6,0.359482,0.411354,0.000684,0.044275,0.068707,0,2,0.356322,0.188629
126851021,vlussich,,,3,0.000761,25,32,57,6,0.350399,0.396252,0.00036,0.030532,0.044489,0,2,0.393939,0.145219
829687781957984256,JuanDie35093114,,,3,0.000219,3,14,17,7,0.286569,0.32313,0.000021,0.002706,0.028289,0,2,0.346154,0.011212
2299171706,robocop345,,,4,0.000161,3,6,9,6,0.326619,0.354934,0.000125,0.002865,0.009524,0,2,0.2,0.016599
1239701714493726720,Pablo19204666,,,5,0.000172,2,6,8,7,0.286413,0.307143,0.000001,0.000633,0.005601,0,2,0.333333,0.009391
1353430718,CandelaFelina,,,4,0.000311,1,4,5,7,0.265558,0.281312,0.000017,0.000542,0.00793,0,2,0.45,0.006664
143320580,marurosello,,cm,3,0.003283,51,22,73,7,0.303834,0.347294,0.001316,0.045993,0.039382,0,2,0.23559,0.20958
1047484309530132352,MicaelaDuranteB,,,4,0.000147,2,4,6,9,0.214271,0.232287,0,0.002521,0.010507,0,2,0.4,0.01375
1253815828635623424,DisegnaEdgardo,,,3,0.000291,12,24,36,7,0.309909,0.35637,0.000075,0.013465,0.036545,0,2,0.352308,0.059908
708987806,CaroMoizo,,,4,0.000249,2,7,9,8,0.25701,0.282368,0.00165,0.000102,0.013273,0,2,0.357143,0.00012
556098112,dasilva_patty,,,3,0.000182,6,10,16,7,0.274479,0.301457,0.000002,0.007117,0.021472,0,2,0.351648,0.020117
1179227045718614016,luxilah,,,9,0.000182,1,3,4,8,0.26232,0.279255,0.000003,0.000074,0.00272,0,2,0,0.001573
1155503958955319296,SoyAlfito,,cm,3,0.002967,103,21,124,7,0.318525,0.362497,0.003323,0.079148,0.039254,0,2,0.159787,0.285691
369205044,diarioprimerah,,medio,3,0.003957,17,16,33,8,0.264359,0.296204,0.001341,0.01086,0.031134,0,2,0.275385,0.114181
1347411499,gcperiodismo,,,4,0.000123,0,1,1,9,0.193614,0.205438,0,0,0.002214,0,88,0,0
170764907,ISMAELSMITH1975,,,5,0.000305,5,4,9,7,0.282953,0.304055,0.000041,0.001611,0.004202,0,2,0.214286,0.009639
2539910808,Beatriz99602585,,,3,0.000394,8,26,34,7,0.299347,0.344497,0.000022,0.009638,0.046429,0,2,0.365927,0.054192
805871503535407104,mariadelima_uy,,cm,3,0.003853,56,15,71,7,0.298753,0.333903,0.000636,0.05403,0.022893,0,2,0.281638,0.260434
3082133717,oppuruguay,,institucional,4,0.014397,160,9,169,8,0.259414,0.286497,0.004141,0.097112,0.022439,0,2,0.08458,0.596202
310499440,luismarga05,,,3,0.000686,35,57,92,7,0.356684,0.409829,0.000379,0.042382,0.073955,0,2,0.373016,0.174431
946463501085790208,MPicherno,,,3,0.000359,21,24,45,7,0.325912,0.371804,0.000055,0.026004,0.03915,0,2,0.361345,0.10061
3298819932,daniel3637351,,,3,0.000785,36,47,83,6,0.345121,0.398276,0.000696,0.042812,0.059998,0,2,0.365022,0.197136
964274783277010944,celeste2008m,,,4,0.000175,4,7,11,7,0.287742,0.310997,0.000004,0.002695,0.016636,0,2,0.327273,0.031323
286908017,vickylarrosa,,,4,0.000123,0,3,3,7,0.244893,0.258294,0,0,0.006211,0,89,0.333333,0
942023442852917248,AliFernandezUY,,,3,0.000676,14,10,24,8,0.267377,0.300085,0.000028,0.015277,0.021401,0,2,0.390476,0.073917
937383450,guillerminameir,,,3,0.000321,10,28,38,7,0.322521,0.366852,0.000037,0.01268,0.045643,0,2,0.417241,0.055217
1292542665062572032,MadeH84001878,,,3,0.000133,1,7,8,7,0.284327,0.318085,0,0.000896,0.017475,0,2,0.47619,0.002475
321052188,Herrerismo,,cm,3,0.015615,216,51,267,7,0.32989,0.385084,0.026191,0.156971,0.063165,0,2,0.113409,0.726098
1127673812177358848,Laura4018296716,,,3,0.000252,5,14,19,7,0.280096,0.311557,0.000001,0.005604,0.025662,0,2,0.525,0.024696
1162436695519891712,Pato220568,,,3,0.000415,18,34,52,7,0.331655,0.381892,0.000691,0.022112,0.048552,0,2,0.396825,0.100532
229251166,afilosi,,,3,0.00056,4,9,13,7,0.263962,0.288829,0.000232,0.00112,0.015183,0,2,0.3,0.004416
3548225415,fernandocor6,,,3,0.000632,21,27,48,7,0.318622,0.367376,0.000157,0.02512,0.032123,0,2,0.402116,0.111282
383359963,alvarosilva011,,,3,0.000219,6,17,23,7,0.317183,0.35867,0.00004,0.00778,0.027564,0,2,0.342105,0.031435
179727631,Mival2,,,3,0.000212,8,15,23,7,0.31747,0.356659,0.000001,0.011026,0.029501,0,2,0.54902,0.048583
1260019433814192128,Vieragrouy,,,3,0.000257,6,32,38,7,0.305862,0.3559,0.000905,0.005049,0.039237,0,2,0.330492,0.024913
1125075265560961024,20_25Creemosuy,,,3,0.001101,46,83,129,7,0.349238,0.416631,0.004568,0.05196,0.081162,0,2,0.261513,0.207273
202717317,PartidoColorado,,cm,3,0.008338,160,5,165,8,0.250654,0.274375,0.002019,0.114828,0.004432,0,2,0.077241,0.480922
2317281056,AcostaTrindade,,,3,0.000235,9,18,27,7,0.302266,0.343609,0.000013,0.010556,0.034576,0,2,0.398333,0.044989
1195705473342853120,JP55273098,,,3,0.00029,7,23,30,7,0.312667,0.359533,0.000022,0.009734,0.044508,0,2,0.396667,0.043444
1215606774147010560,AnaAlve46912392,,,3,0.000232,4,17,21,7,0.308277,0.352837,0.000004,0.004264,0.039484,0,2,0.437909,0.02428
1219608662278275072,Alaskim3,,,3,0.000313,11,29,40,6,0.349701,0.391129,0.000338,0.010719,0.043453,0,2,0.289409,0.052233
1232813247956496384,Carlos59883373,,,3,0.000205,3,24,27,7,0.320755,0.36696,0.000028,0.0041,0.047403,0,2,0.427536,0.026928
2981594310,lalojimjuarez,,,4,0.000123,0,2,2,9,0.212445,0.229053,0,0,0.0054,0,90,1,0
371355508,GuillermoGarc23,,,3,0.000209,4,16,20,7,0.308819,0.351511,0.000003,0.005158,0.033903,0,2,0.477941,0.025365
572795655,CristopherIvan4,,,3,0.00088,35,60,95,6,0.358503,0.41246,0.003537,0.034987,0.067716,0,2,0.275218,0.153432
2360202493,gbianchi404,,cm,3,0.016978,328,28,356,7,0.303222,0.346345,0.015899,0.216515,0.042454,0,2,0.078141,0.973851
1270804440296062976,Marisab06837206,,,3,0.000168,1,19,20,7,0.327634,0.362519,0.000039,0.00074,0.037206,0,2,0.444444,0.003354
1053756008265322368,LamonacaSabrina,,,3,0.00052,15,38,53,7,0.321048,0.371582,0.000075,0.015962,0.050557,0,2,0.352901,0.0751
1269332997209296896,Mariela08251251,,,3,0.000569,28,49,77,6,0.359114,0.408001,0.000721,0.030858,0.060849,0,2,0.330694,0.126222
153146271,PNACIONAL,,cm,3,0.021051,351,12,363,8,0.268672,0.302852,0.013272,0.203806,0.024104,0,2,0.054576,0.900544
3323822733,Gerargp1,,,3,0.002755,33,20,53,7,0.303048,0.335884,0.002597,0.025834,0.031661,0,2,0.319767,0.149117
1160347114343469056,Mendez74Marcelo,,,3,0.000159,2,21,23,7,0.290919,0.329096,0.000001,0.003013,0.035226,0,2,0.435065,0.013317
1215017124898447360,Danybet4,,,3,0.000123,0,12,12,8,0.263948,0.294788,0,0,0.031127,0,91,0.636364,0
4342976147,fmartinezmassa1,,cm,3,0.002292,28,37,65,7,0.317853,0.367067,0.002944,0.026344,0.045278,0,2,0.4,0.148964
1139655815122620416,ArrarteSoledad,,,3,0.000426,7,16,23,7,0.269772,0.302153,0.000869,0.002279,0.021831,0,2,0.292398,0.007045
4388862695,observando111,,,3,0.000279,14,11,25,7,0.300028,0.334921,0.000008,0.016994,0.019958,0,2,0.338768,0.05852
1197588552810405888,RafaelF04667673,,,3,0.000123,0,16,16,8,0.271697,0.305736,0,0,0.036534,0,92,0.520833,0
178759550,AvernoGeorge11,,,3,0.001296,74,92,166,6,0.374556,0.439485,0.002144,0.07914,0.09656,0,2,0.323866,0.336502
2544230452,rico_cookie,,,3,0.000294,9,10,19,7,0.302092,0.339832,0.000012,0.010378,0.022156,0,2,0.442857,0.050872
4824923643,tisgustavo,,,3,0.002961,158,167,325,6,0.397886,0.486607,0.032822,0.130062,0.105216,0,2,0.152698,0.517597
1137336799,CAFUruguay,,,3,0.005001,40,14,54,7,0.246781,0.272434,0.000979,0.022263,0.016983,0,2,0.186864,0.135887
1226531958911619072,henryford1368,,,3,0.000262,4,18,22,7,0.314064,0.356156,0.000007,0.0061,0.039483,0,2,0.473684,0.035808
2161634070,IsabelarbizaA,,,3,0.000326,9,14,23,7,0.312296,0.356316,0.000031,0.011708,0.02414,0,2,0.357143,0.064103
1299013047068041216,Vivalav07944342,,,3,0.000208,6,9,15,7,0.323115,0.353725,0.000011,0.006546,0.014036,0,2,0.347222,0.032784
1237160199615655936,Vanessa08340512,,,3,0.000159,2,8,10,7,0.284788,0.319303,0.000091,0.003583,0.015105,0,2,0.430556,0.020812
1123579551282552832,fersanbri1955,,,3,0.000164,2,19,21,7,0.296985,0.341147,0.000014,0.003366,0.035513,0,2,0.330409,0.022301
50428926,PFernandezBeri,,cm,3,0.001449,71,120,191,6,0.398337,0.470383,0.006796,0.06823,0.11221,0,2,0.207088,0.303348
59453241,triciapa72,,cm,3,0.001774,43,50,93,6,0.347167,0.399304,0.00189,0.047075,0.062021,0,2,0.318614,0.247667
2480246383,TelemundoUY,,medio,4,0.019435,408,6,414,8,0.249586,0.273235,0.014721,0.211921,0.016329,0,2,0.038071,0.991782
1274370745053970432,eredpafa,,,3,0.000535,27,66,93,6,0.356684,0.412587,0.000568,0.028162,0.077999,0,2,0.313299,0.129202
999267403254128640,psicoticaaaaaaa,,,3,0.000388,21,30,51,7,0.327838,0.376014,0.000044,0.024543,0.044978,0,2,0.392157,0.104645
1250049732,MauroLanfranco,,cm,3,0.001963,38,55,93,7,0.33365,0.390018,0.00215,0.034494,0.059782,0,2,0.325754,0.196792
1252844452684509184,YaffeRaul,,,3,0.000357,16,37,53,7,0.32193,0.370819,0.001854,0.013344,0.046843,0,2,0.223718,0.047958
889291851131486208,gemarot2013,,,3,0.000332,15,40,55,7,0.330201,0.382656,0.00007,0.015712,0.058202,0,2,0.351336,0.065206
2880201685,CandidaMelchora,,,3,0.00062,16,36,52,7,0.32193,0.36886,0.000072,0.018234,0.051698,0,2,0.425,0.09024
1241875789529985024,marianaubillos,,,3,0.000909,18,16,34,7,0.286491,0.321456,0.000028,0.017783,0.02621,0,2,0.44302,0.079438
342309126,echinope,,,3,0.000271,6,10,16,6,0.328861,0.36265,0.000016,0.007918,0.013369,0,2,0.333333,0.039763
778754754763632640,worldeconomics4,,,3,0.00024,6,17,23,7,0.310731,0.354428,0.000014,0.006017,0.03632,0,2,0.447368,0.028549
1160729997478440960,DinelloRodrigo,,,3,0.000305,14,33,47,7,0.344107,0.38894,0.000037,0.017033,0.054343,0,2,0.369875,0.077176
1069959756310306816,MDN_Uruguay,,institucional,3,0.009047,132,2,134,9,0.207358,0.221307,0.001431,0.098761,0.003732,0,2,0.116086,0.458907
520920919,robeberro,,,3,0.001248,14,29,43,7,0.309727,0.353802,0.000216,0.01114,0.043195,0,2,0.370115,0.079306
847493790,pjisdonian,,cm,3,0.006456,88,76,164,7,0.333544,0.395679,0.009854,0.072648,0.065695,0,2,0.192911,0.373779
337426933,DipRodrigoGoni,,cm,3,0.01291,201,51,252,7,0.331969,0.385622,0.021005,0.15035,0.057435,0,2,0.121691,0.684518
1514371080,ifloriani6,,,5,0.000208,3,1,4,9,0.193643,0.205475,0.000005,0.002329,0.002214,0,2,0.416667,0.02106
1194438206177120512,anamarcelago,,,3,0.000355,7,32,39,7,0.316137,0.362454,0.000858,0.006241,0.048124,0,2,0.318548,0.034286
336856268,sietecucs,,,5,0.000123,0,1,1,7,0.262242,0.275642,0,0,0.000885,0,93,0,0
105536890,bichovi,,,5,0.00016,2,1,3,7,0.262254,0.275666,0,0.00177,0.000885,0,2,0.666667,0.023031
1122394359037665152,YoOpinoUY,,,5,0.000153,2,3,5,7,0.279279,0.296912,0,0.001998,0.004468,0,2,0.416667,0.012652
793935453313441792,nicpao1529,,,5,0.000143,1,2,3,7,0.264625,0.279003,0,0.00034,0.00157,0,2,0,0.004176
60439628,cviola2,,,3,0.001111,10,15,25,7,0.299432,0.33013,0.000338,0.005866,0.023307,0,2,0.3,0.050064
198848236,NachoCuenca,,cm,3,0.001412,24,33,57,7,0.317949,0.358598,0.000455,0.023484,0.041278,0,2,0.368217,0.115325
1455185364,carolavanee,,,4,0.00015,2,3,5,7,0.281668,0.312061,0.000018,0.001627,0.008966,0,2,0.4,0.003618
313732078,WilliamsTolmeo,,,3,0.000137,1,9,10,7,0.292941,0.329816,0,0.001641,0.021914,0,2,0.430556,0.00831
