,afinidad,pageranks,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,clustering,eigencentrality,protected,verified,followers_count,friends_count,statuses_count
0,,0.000266,0.320755,0.355198,1e-06,0.005914,0.013885,0.620879,0.069047,,,,,
1,,0.002817,0.41027600000000003,0.508049,0.02887,0.1193,0.137382,0.136201,0.48248100000000005,False,False,4557.0,4126.0,18797.0
2,,0.002089,0.34467,0.38659099999999996,0.004461,0.042358,0.022055,0.285014,0.48372200000000004,,,,,
3,,0.000727,0.361454,0.41007299999999997,0.0029879999999999998,0.019821000000000002,0.033001,0.470999,0.23518899999999998,False,False,383.0,839.0,2067.0
4,,0.000272,0.313411,0.344271,9.300000000000001e-05,0.004358,0.008175,0.34444400000000003,0.055201,,,,,
5,fa,0.001398,0.365718,0.42194799999999993,0.0006889999999999999,0.039649000000000004,0.043128,0.434414,0.48026899999999995,,,,,
6,,0.000503,0.324308,0.361112,0.001307,0.013487,0.012294,0.588095,0.153721,False,False,3801.0,1121.0,9160.0
7,,0.001218,0.384812,0.441176,0.002489,0.037009,0.045718,0.39566399999999996,0.425838,False,False,1193.0,2027.0,13615.0
8,,0.000687,0.350166,0.389058,0.000625,0.018905,0.016772,0.534483,0.228555,False,False,768.0,816.0,16193.0
9,,0.000305,0.315853,0.34796900000000003,0.000144,0.006924,0.013991,0.24736799999999998,0.06955599999999999,,,,,
10,,0.0011710000000000002,0.37549,0.430313,0.001243,0.029067000000000003,0.042759,0.41090600000000005,0.381859,,,,,
11,fa,0.002931,0.387358,0.460595,0.018306,0.052288999999999995,0.053176999999999995,0.224834,0.659068,False,False,3149.0,4848.0,29161.0
12,fa,0.003351,0.374956,0.438488,0.0054329999999999995,0.05449,0.047804,0.275656,0.64289,False,False,3598.0,2682.0,132182.0
13,fa,0.002708,0.373494,0.43891499999999994,0.008374,0.048639999999999996,0.040998,0.24225700000000003,0.60014,False,False,2326.0,2067.0,28941.0
14,fa,0.001532,0.387358,0.44024399999999997,0.010333,0.03519,0.032507999999999995,0.267932,0.389484,,,,,
15,,0.002025,0.387358,0.45351,0.017672,0.044328,0.057785,0.24943400000000002,0.525673,,,,,
16,,0.000604,0.352273,0.390006,0.000297,0.020971,0.018921,0.5789920000000001,0.236096,,,,,
17,,0.0005639999999999999,0.341875,0.383232,0.000962,0.013987999999999999,0.025304,0.45098,0.172652,False,False,378.0,1650.0,5568.0
18,,0.00044100000000000004,0.350166,0.391113,0.0008710000000000001,0.012117000000000001,0.018638,0.355615,0.134731,,,,,
19,,0.001325,0.366227,0.423688,0.003469,0.036707,0.040116000000000006,0.356369,0.42953,,,,,
20,,0.001523,0.34774,0.394522,0.010448,0.030967,0.044081,0.227273,0.340857,False,False,4057.0,3424.0,19991.0
21,,0.000465,0.339125,0.375633,4.1e-05,0.014842,0.01611,0.677866,0.168951,False,False,279.0,566.0,3782.0
22,fa,0.0065780000000000005,0.403059,0.487634,0.027333,0.070923,0.077519,0.145653,0.789006,False,False,5628.0,5096.0,50714.0
23,fa,0.002878,0.389361,0.46848500000000004,0.015030000000000002,0.054684,0.05595599999999999,0.197903,0.647766,,,,,
24,,0.0016079999999999998,0.366992,0.41683400000000004,0.002832,0.042111,0.043535000000000004,0.43891199999999997,0.522879,False,False,1968.0,2251.0,64573.0
25,,0.002951,0.461067,0.555392,0.075836,0.041569999999999996,0.094749,0.088399,0.44218999999999997,False,False,2127.0,4914.0,8241.0
26,,0.000449,0.396987,0.443817,0.009975,0.016873,0.039314,0.24646500000000002,0.141627,False,False,531.0,3599.0,11012.0
27,,0.000923,0.358138,0.40155,0.00149,0.017296000000000002,0.033043,0.364744,0.221458,,,,,
28,fa,0.001999,0.388357,0.44886099999999995,0.0092,0.048056,0.044132,0.337939,0.59127,False,False,4489.0,5003.0,55360.0
29,fa,0.002303,0.374822,0.451416,0.007953,0.051123,0.05653,0.21396500000000002,0.619318,False,False,1976.0,2856.0,12588.0
30,fa,0.002229,0.336097,0.374266,0.008498,0.027527999999999997,0.016551,0.249153,0.322612,False,False,3777.0,807.0,33383.0
31,,0.000303,0.313971,0.34786100000000003,1e-06,0.010454999999999999,0.013602000000000001,0.6875,0.11307400000000001,False,False,174.0,286.0,13471.0
32,,0.002006,0.370605,0.429712,0.004370000000000001,0.041748,0.040295,0.33960300000000004,0.519072,,,,,
33,,0.000816,0.355241,0.39769099999999996,0.000261,0.021804,0.027317,0.550607,0.27822600000000003,,,,,
34,fa,0.0013449999999999998,0.36866,0.42655,0.000621,0.036969999999999996,0.048063999999999996,0.420868,0.469728,False,False,1142.0,1850.0,42656.0
35,,0.001503,0.349585,0.402476,0.001459,0.03377,0.031160000000000004,0.374592,0.415364,,,,,
36,,0.0012369999999999998,0.366736,0.424083,0.0019,0.031557,0.043851999999999995,0.364167,0.382909,False,False,651.0,1311.0,3837.0
37,fa,0.0026899999999999997,0.386789,0.470209,0.010305,0.056497000000000006,0.06312100000000001,0.178506,0.658241,,,,,
38,fa,0.00217,0.380094,0.45271999999999996,0.005963,0.045582,0.058499,0.240896,0.571591,,,,,
39,fa,0.001673,0.391822,0.448071,0.011452,0.034955,0.045485000000000005,0.290163,0.453955,False,False,1289.0,3437.0,41013.0
40,,0.000386,0.343211,0.380085,0.000193,0.009133,0.032292,0.438746,0.125398,,,,,
41,fa,0.001707,0.34088,0.388902,0.000839,0.037563,0.034732,0.369778,0.470504,,,,,
42,fa,0.001349,0.34970100000000004,0.398491,0.00047599999999999997,0.033020999999999995,0.041462,0.40765999999999997,0.4226,False,False,931.0,1408.0,31212.0
43,,0.000225,0.321538,0.358724,7.000000000000001e-06,0.006365999999999999,0.016881,0.535948,0.069259,False,False,167.0,505.0,23671.0
44,,0.0009,0.403986,0.45683100000000004,0.005452,0.024569,0.06892000000000001,0.340429,0.285313,,,,,
45,fa,0.003701,0.380094,0.441809,0.016194999999999998,0.062776,0.040104,0.196604,0.695944,False,False,5797.0,3817.0,131910.0
46,,0.000828,0.355961,0.401992,0.000151,0.023536,0.030452999999999997,0.629972,0.30278099999999997,False,False,438.0,599.0,5938.0
47,,0.000379,0.319782,0.351021,0.006631999999999999,0.002607,0.012625,0.25,0.042258,,,,,
48,,0.000628,0.352981,0.400617,0.000589,0.015269999999999999,0.028179000000000003,0.5286770000000001,0.219689,False,False,299.0,616.0,2575.0
49,,0.002398,0.36609899999999995,0.41408900000000004,0.004484,0.047175,0.047109,0.327252,0.5604060000000001,False,False,1823.0,1201.0,9970.0
50,fa,0.0021780000000000002,0.384812,0.455013,0.0068,0.042539,0.059398,0.234762,0.527012,False,False,1541.0,3381.0,7015.0
51,fa,0.004105,0.356804,0.41669799999999996,0.010476000000000001,0.066387,0.0416,0.168164,0.733735,False,False,5152.0,1566.0,30194.0
52,,0.000469,0.310731,0.344619,4e-06,0.01057,0.009842,0.757143,0.144853,False,False,314.0,285.0,50867.0
53,fa,0.0033950000000000004,0.369825,0.432559,0.012938,0.06754500000000001,0.042638999999999996,0.17665799999999998,0.701605,False,False,4779.0,2258.0,109304.0
54,fa,0.004084,0.41220200000000007,0.49494,0.047601,0.076476,0.067747,0.13836099999999998,0.761567,False,False,7427.0,5992.0,122764.0
55,cm,0.0044329999999999994,0.34625500000000003,0.409404,0.005914,0.06965700000000001,0.073171,0.26663400000000004,0.38750100000000004,False,False,3164.0,2428.0,142228.0
56,fa,0.001572,0.366609,0.42439899999999997,0.004745,0.031417,0.042558,0.345518,0.418778,,,,,
57,,0.001114,0.35632199999999997,0.41039799999999993,0.0025039999999999997,0.020347999999999998,0.035741,0.250093,0.272746,False,False,418.0,1212.0,1161.0
58,,0.000407,0.365845,0.410421,0.001394,0.011641,0.028020999999999997,0.503175,0.140103,False,False,119.0,514.0,2821.0
59,,0.000942,0.356081,0.41783000000000003,0.004359,0.021241,0.039797000000000006,0.2603,0.268127,,,,,
60,,0.0007830000000000001,0.328861,0.37206999999999996,0.0011300000000000001,0.018433,0.021012,0.5134920000000001,0.250657,,,,,
61,fa,0.002834,0.41496099999999997,0.48285900000000004,0.033438999999999997,0.0517,0.06386900000000001,0.200817,0.5928939999999999,False,False,2177.0,3003.0,42633.0
62,fa,0.00217,0.332073,0.37456,0.002886,0.050133,0.020464,0.305176,0.5610229999999999,False,False,1718.0,587.0,48173.0
63,,0.000575,0.399848,0.44778599999999996,0.006834000000000001,0.014878,0.066605,0.257912,0.14148,False,False,1332.0,3040.0,31867.0
64,,0.000687,0.332912,0.368643,0.000495,0.016219,0.015012000000000001,0.401515,0.185389,False,False,550.0,1078.0,15191.0
65,fa,0.0013460000000000002,0.339125,0.384372,0.0009599999999999999,0.026916000000000002,0.024091,0.452128,0.346717,False,False,2026.0,2003.0,101166.0
66,,0.001168,0.351216,0.395929,0.000953,0.026558999999999996,0.026083,0.427225,0.33077199999999995,,,,,
67,,0.001033,0.355481,0.403748,0.000371,0.021246,0.040359,0.45614,0.286905,False,False,446.0,1280.0,9869.0
68,fa,0.001843,0.35039899999999996,0.403779,0.0032549999999999996,0.04143,0.03841,0.330817,0.49378999999999995,False,False,1450.0,1767.0,16339.0
69,,0.001208,0.352981,0.40081500000000003,0.002762,0.023697,0.031449,0.39599,0.317308,False,False,953.0,2132.0,29704.0
70,,0.000608,0.330926,0.371517,0.0006900000000000001,0.009285999999999999,0.022064,0.514245,0.1373,False,False,567.0,1314.0,10356.0
71,fa,0.0037259999999999997,0.336957,0.379064,0.005399,0.067348,0.024468,0.177731,0.713095,False,False,9696.0,2536.0,79696.0
72,fa,0.00417,0.38078,0.45120200000000005,0.019444,0.070181,0.066958,0.168416,0.759685,False,False,6011.0,5852.0,327505.0
73,,0.000889,0.348891,0.397109,0.0015119999999999999,0.024596,0.041219,0.49215699999999996,0.325335,False,False,741.0,1451.0,50474.0
74,fa,0.005767,0.398789,0.458665,0.05461799999999999,0.064901,0.046277,0.240943,0.7375109999999999,False,False,4139.0,2799.0,175394.0
75,,0.00018899999999999999,0.30954499999999996,0.343402,4.9e-05,0.003669,0.007045,0.454545,0.036576,False,False,132.0,441.0,14179.0
76,,0.000659,0.355002,0.398688,0.000557,0.017601,0.027264,0.591667,0.21443600000000002,,,,,
77,,0.00042699999999999997,0.31266700000000003,0.345394,7.000000000000001e-06,0.011890999999999999,0.012903,0.578947,0.142105,False,False,455.0,329.0,12484.0
78,,0.0011710000000000002,0.37256999999999996,0.425696,0.007844,0.015498,0.046975,0.18419100000000002,0.204716,,,,,
79,,0.000293,0.337496,0.375348,1.8e-05,0.009002,0.014918,0.578947,0.100826,,,,,
80,,0.000958,0.312296,0.346754,7.3e-05,0.029762,0.009249,0.464711,0.336012,False,False,953.0,421.0,42038.0
81,,0.00108,0.367375,0.413235,0.001189,0.023273,0.05455599999999999,0.360589,0.316971,,,,,
82,,0.00155,0.345121,0.395256,0.001782,0.03308,0.025842,0.40734499999999996,0.410033,,,,,
83,,0.001299,0.350632,0.39309,0.000722,0.024367,0.021432,0.476328,0.327261,,,,,
84,,0.000938,0.38964899999999997,0.43735,0.007186,0.013737000000000001,0.044449,0.25259699999999996,0.159157,False,False,604.0,4974.0,9272.0
85,,0.000413,0.328349,0.372023,0.000198,0.007597,0.020677,0.368371,0.096511,,,,,
86,,0.001267,0.361578,0.414263,0.001442,0.032344,0.036078,0.46087700000000004,0.405685,False,False,710.0,1201.0,12549.0
87,,0.000375,0.355002,0.396505,0.000215,0.00701,0.024973,0.473684,0.09695,,,,,
88,,0.0007570000000000001,0.353099,0.39066999999999996,0.000657,0.009826999999999999,0.028194,0.37931,0.127374,False,False,520.0,2843.0,5920.0
89,fa,0.00234,0.364958,0.421442,0.010981,0.037591,0.036972000000000005,0.364685,0.506328,False,False,5142.0,5099.0,8150.0
90,,0.000184,0.296234,0.324508,1e-06,0.002939,0.014043,0.34444400000000003,0.034017,,,,,
91,,0.000262,0.308277,0.33526500000000004,6.8e-05,0.002364,0.005188,0.404762,0.030373,False,False,52.0,199.0,1158.0
92,,0.000123,0.282236,0.305807,0.0,0.0,0.010341,0.3,0.0,False,False,26.0,385.0,126.0
93,,0.000165,0.30453600000000003,0.33278,0.0,0.002604,0.005961,0.52381,0.027962,False,False,50.0,241.0,1622.0
94,,0.000586,0.326923,0.368686,0.00038500000000000003,0.01523,0.024775,0.593548,0.200203,False,False,357.0,771.0,41760.0
95,,0.000279,0.32743099999999997,0.36254899999999995,2.2e-05,0.004603,0.018152,0.345238,0.06807200000000001,False,False,119.0,479.0,770.0
96,,0.00018999999999999998,0.30550700000000003,0.336982,7.3e-05,0.001679,0.020794,0.2375,0.021643,False,False,360.0,1883.0,10087.0
97,,0.000161,0.281292,0.304911,1e-06,9.6e-05,0.006331,0.15,0.001955,,,,,
98,,0.001038,0.321048,0.358645,0.000904,0.029827,0.015094,0.5280189999999999,0.354497,False,False,666.0,235.0,76626.0
99,,0.000621,0.36182600000000004,0.402024,0.000388,0.013803,0.026641,0.45,0.16980599999999998,,,,,
100,,0.000278,0.307199,0.34063699999999997,0.000105,0.006903,0.006187,0.628788,0.079971,False,False,85.0,175.0,1649.0
101,,0.00027400000000000005,0.35825999999999997,0.399946,0.000103,0.005034,0.040204000000000004,0.41764700000000005,0.065711,False,False,147.0,608.0,1456.0
102,,0.000463,0.347053,0.385452,7.7e-05,0.012827000000000002,0.018001,0.573333,0.150645,,,,,
103,,0.000772,0.324308,0.36029,0.000173,0.018205000000000002,0.015065,0.495968,0.229702,False,False,714.0,704.0,23890.0
104,,0.000212,0.326417,0.36186199999999996,1.4000000000000001e-05,0.003721,0.024068,0.354167,0.046491000000000005,False,False,133.0,663.0,3040.0
105,fa,0.0017670000000000001,0.359973,0.4074,0.0036659999999999996,0.042185,0.025866000000000004,0.315718,0.47863,False,False,1506.0,560.0,18593.0
106,,0.0008460000000000001,0.355121,0.398561,0.004651,0.018394,0.028107999999999998,0.662179,0.248995,,,,,
107,,0.001084,0.394019,0.475443,0.005568,0.064537,0.124225,0.210775,0.273208,False,False,1643.0,4847.0,34814.0
108,,0.000546,0.333439,0.368361,4.4e-05,0.013984,0.01346,0.626667,0.179568,False,False,244.0,253.0,5959.0
109,,0.000169,0.293593,0.322104,0.0,0.0018800000000000002,0.003281,0.5,0.022137999999999998,False,False,25.0,63.0,528.0
110,,0.000123,0.286997,0.311684,0.0,0.0,0.015056,0.166667,0.0,False,False,230.0,1376.0,10474.0
111,,0.000242,0.270812,0.292039,0.000312,1e-06,0.001057,0.0,6.6e-05,,,,,
112,fa,0.0015119999999999999,0.35789499999999996,0.402672,0.002725,0.018686,0.02414,0.332323,0.260015,False,False,1936.0,3290.0,66041.0
113,fa,0.0015140000000000002,0.37191199999999996,0.420225,0.003141,0.025986000000000002,0.033391000000000004,0.42256000000000005,0.322457,False,False,909.0,1468.0,55125.0
114,,0.000674,0.368274,0.41094200000000003,0.006895,0.009571,0.029233,0.2,0.10828199999999999,False,False,1789.0,3457.0,11876.0
115,,0.0004980000000000001,0.33923400000000004,0.383826,3.1e-05,0.014056,0.031617,0.594467,0.18048,False,False,280.0,1157.0,1631.0
116,,0.000188,0.309363,0.33482199999999995,2e-06,0.002173,0.004807,0.3,0.031883999999999996,False,False,124.0,79.0,5080.0
117,,0.000629,0.3192,0.35636799999999996,1.1e-05,0.019027000000000002,0.014185,0.656085,0.22986700000000002,False,False,379.0,284.0,17777.0
118,,0.000123,0.287858,0.312582,0.0,0.0,0.0062640000000000005,0.266667,0.0,False,False,138.0,609.0,6961.0
119,,0.000207,0.308638,0.33876799999999996,1.6e-05,0.001934,0.007812999999999999,0.517857,0.037795999999999996,False,False,424.0,2533.0,7116.0
120,fa,0.003221,0.36866,0.411354,0.014016999999999998,0.024895,0.030215,0.388992,0.325525,False,False,1336.0,2020.0,91410.0
121,,0.0007,0.371388,0.410595,0.005825,0.018407,0.014816999999999999,0.22795700000000002,0.176766,False,False,3139.0,3372.0,4079.0
122,,0.0007379999999999999,0.307917,0.34035,3.8e-05,0.016648,0.007701,0.47419399999999995,0.20447,False,False,439.0,213.0,36411.0
123,,0.0005639999999999999,0.338146,0.374684,0.000935,0.013182,0.012825,0.5421050000000001,0.155352,False,False,819.0,734.0,14818.0
124,,0.000478,0.345574,0.383096,4.4e-05,0.012012,0.016441,0.692105,0.15728699999999998,False,False,136.0,229.0,6537.0
125,,0.000993,0.36095900000000003,0.402609,0.000384,0.024661000000000002,0.026531,0.504646,0.320346,False,False,1136.0,1111.0,32832.0
126,,0.00028199999999999997,0.331342,0.369737,3e-06,0.007256,0.017041,0.800866,0.09166,,,,,
127,,0.000362,0.31,0.33918000000000004,2e-06,0.010081,0.006324000000000001,0.680952,0.127115,False,False,130.0,138.0,2372.0
128,,0.000183,0.375892,0.41456400000000004,0.000859,0.004958,0.022173,0.373626,0.035064,False,False,241.0,1163.0,7069.0
129,,0.000309,0.37256999999999996,0.408934,0.00061,0.007696,0.021269999999999997,0.661667,0.100664,,,,,
130,,0.000715,0.32381,0.36392399999999997,0.0009130000000000001,0.013134,0.016837,0.438424,0.137076,False,False,981.0,924.0,12587.0
131,,0.000599,0.343099,0.393298,0.001024,0.01432,0.034976,0.327273,0.167391,False,False,330.0,1226.0,1694.0
132,,0.00045700000000000005,0.340439,0.37643899999999997,9.6e-05,0.0072629999999999995,0.022904,0.45238100000000003,0.099462,False,False,743.0,1192.0,4009.0
133,,0.000123,0.283602,0.30888699999999997,0.0,0.0,0.007821,0.25,0.0,,,,,
134,,0.000298,0.29994299999999996,0.325881,0.0008619999999999999,0.006967,0.008667,0.43939399999999995,0.084813,False,False,216.0,530.0,12971.0
135,,0.00021099999999999998,0.307289,0.339875,1e-06,0.004649,0.009524,0.507576,0.053052999999999996,,,,,
136,,0.000333,0.326013,0.362605,2e-06,0.008909,0.018505,0.587719,0.113845,False,False,221.0,745.0,3124.0
137,,0.00042,0.331447,0.36997399999999997,4.8e-05,0.010124,0.01792,0.614719,0.132982,False,False,221.0,519.0,2295.0
138,,0.00040899999999999997,0.332597,0.370843,0.0009310000000000001,0.010256999999999999,0.023167,0.468333,0.131767,False,False,567.0,994.0,9510.0
139,,0.000488,0.34332199999999996,0.383065,5.7999999999999994e-05,0.012142,0.015565,0.516304,0.156934,,,,,
140,,0.000597,0.351802,0.384472,0.000762,0.010325,0.009087999999999999,0.477124,0.110123,False,False,427.0,1031.0,28763.0
141,,0.000696,0.334497,0.379644,0.000258,0.016424,0.028926,0.5201680000000001,0.22863000000000003,False,False,480.0,795.0,19575.0
142,,0.000152,0.324507,0.353716,0.0,0.0023120000000000003,0.0034770000000000005,0.6,0.020846,False,False,66.0,94.0,6356.0
143,,0.000874,0.340549,0.384339,0.0015480000000000001,0.015836000000000003,0.021757,0.48293,0.22104200000000002,False,False,815.0,2283.0,13313.0
144,,0.000278,0.31359699999999996,0.348557,1e-05,0.006416,0.013314,0.565934,0.070566,False,False,95.0,194.0,5237.0
145,,0.000599,0.32671999999999995,0.36544499999999996,0.000388,0.019147,0.020641999999999997,0.468254,0.22453499999999998,False,False,627.0,2264.0,33792.0
146,,0.00041600000000000003,0.339671,0.377008,5.1e-05,0.015635,0.01786,0.529101,0.16456300000000001,,,,,
147,,0.000559,0.328042,0.367532,3.4e-05,0.017353999999999998,0.018330000000000003,0.640152,0.217229,,,,,
148,,0.000424,0.331969,0.37509699999999996,6.1e-05,0.009438,0.026847000000000003,0.469758,0.127962,,,,,
149,,0.000608,0.351216,0.39264,0.000304,0.016038,0.031911,0.43397399999999997,0.204104,,,,,
150,,0.000795,0.360219,0.40918699999999997,0.000192,0.027611,0.038442000000000004,0.584906,0.333779,,,,,
151,,0.000242,0.281668,0.304199,9.1e-05,0.003921,0.004815,0.28571399999999997,0.037938,False,False,143.0,140.0,847.0
152,,0.000182,0.31472100000000003,0.34784499999999996,1e-05,0.003378,0.007298000000000001,0.638889,0.040085,,,,,
153,,0.000766,0.327736,0.367105,0.000113,0.020902,0.021289,0.528521,0.267995,False,False,688.0,865.0,15443.0
154,cm,0.0025329999999999997,0.38216100000000003,0.453479,0.010706,0.071541,0.097623,0.236443,0.345391,False,False,2684.0,3211.0,39614.0
155,,0.000504,0.35168499999999997,0.389437,0.000339,0.011631,0.031932999999999996,0.46560799999999997,0.167255,,,,,
156,,0.00028900000000000003,0.379546,0.421458,0.001632,0.009805,0.044411,0.43048100000000006,0.107397,False,False,73.0,236.0,2971.0
157,,0.000685,0.34877600000000003,0.387318,0.00038700000000000003,0.016229,0.017904,0.604615,0.20771900000000001,False,False,366.0,600.0,6119.0
158,,0.001064,0.373759,0.41653999999999997,0.002153,0.024365,0.02186,0.48798800000000003,0.299502,False,False,816.0,745.0,17713.0
159,,0.000712,0.342987,0.38374400000000003,0.005103,0.004155,0.037466,0.132773,0.040569,False,False,3640.0,4985.0,238613.0
160,,0.000304,0.33460300000000004,0.370075,2.1e-05,0.007693000000000001,0.013521,0.554945,0.084189,False,False,108.0,197.0,1819.0
161,,0.000239,0.31064,0.343149,2e-06,0.003016,0.013724,0.44444399999999995,0.053051999999999995,False,False,62.0,502.0,1634.0
162,,0.000714,0.335455,0.375942,0.000719,0.022158,0.019631,0.46799399999999997,0.243246,False,False,689.0,731.0,23357.0
163,,0.00041900000000000005,0.311834,0.35033000000000003,3e-06,0.012715,0.020494,0.648551,0.166929,,,,,
164,,0.000364,0.3411,0.379681,1.6e-05,0.009894,0.020547,0.578947,0.12142,,,,,
165,,0.000339,0.37562399999999996,0.420889,0.00044800000000000005,0.013744999999999999,0.055207000000000006,0.36190500000000003,0.065248,,,,,
166,,0.000411,0.359727,0.401028,0.000926,0.017476,0.043219,0.312698,0.072693,False,False,531.0,2480.0,27155.0
167,,0.000176,0.306841,0.336175,0.0,0.002986,0.006024,0.666667,0.035638,False,False,78.0,331.0,949.0
168,,0.001,0.35536100000000004,0.401037,0.001145,0.025118,0.029626999999999997,0.45493199999999995,0.325011,False,False,572.0,615.0,38235.0
169,,0.00043799999999999997,0.346028,0.383033,0.000947,0.010056,0.013321000000000001,0.347826,0.112452,False,False,186.0,482.0,2094.0
170,,0.000666,0.43126000000000003,0.489579,0.01904,0.026305000000000002,0.09110499999999999,0.171035,0.131075,,,,,
171,,0.000233,0.379683,0.42107799999999995,0.000376,0.010671,0.048315,0.384615,0.052983,False,False,310.0,895.0,4368.0
172,,0.000728,0.374423,0.41971899999999995,0.0041670000000000006,0.028959,0.051451,0.348485,0.15328699999999998,False,False,628.0,1286.0,56339.0
173,,0.000165,0.303746,0.335052,1e-06,0.00224,0.0059299999999999995,0.666667,0.024713,,,,,
174,,0.000332,0.335776,0.371126,1.9e-05,0.008064,0.009613,0.583333,0.09414700000000001,,,,,
175,,0.000182,0.325811,0.355218,1e-06,0.004158,0.005158,0.6,0.038505000000000005,False,False,356.0,259.0,44830.0
176,,0.000143,0.295901,0.32206999999999997,0.0,0.001059,0.004121,0.333333,0.014491,False,False,16.0,109.0,205.0
177,,0.000442,0.32016999999999995,0.35480300000000004,1.9e-05,0.012261,0.010527,0.516667,0.14315799999999998,False,False,251.0,1011.0,22218.0
178,,0.000123,0.311485,0.341449,0.0,0.0,0.015788999999999997,0.428571,0.0,False,False,58.0,776.0,507.0
179,,0.00039,0.34444400000000003,0.378305,0.00023999999999999998,0.00979,0.015151,0.57619,0.12508,False,False,495.0,987.0,21302.0
180,,0.00022,0.31257399999999996,0.347371,3e-06,0.003399,0.012201,0.429487,0.04862,False,False,99.0,355.0,2910.0
181,,0.00016,0.353217,0.398023,0.000413,0.001934,0.05266799999999999,0.273016,0.026724,,,,,
182,,0.000668,0.368789,0.41353599999999996,0.001021,0.020821,0.041098,0.471088,0.256648,False,False,359.0,675.0,13803.0
183,,0.000305,0.315663,0.348145,1e-06,0.0060880000000000005,0.013249,0.602564,0.087781,False,False,190.0,410.0,10991.0
184,,0.000143,0.296317,0.322703,0.0,0.001059,0.006749,0.166667,0.014491,False,False,12.0,136.0,673.0
185,,0.000143,0.294085,0.320378,0.0,0.001059,0.002517,1.0,0.014491,False,False,97.0,112.0,934.0
186,,0.000175,0.329787,0.36097399999999996,0.00018700000000000002,0.003052,0.01817,0.16483499999999998,0.023204,False,False,362.0,1311.0,5538.0
187,,0.000198,0.309454,0.342437,1e-06,0.003257,0.014718,0.43939399999999995,0.042191,,,,,
188,,0.00037400000000000004,0.30533000000000005,0.332206,0.0009,0.0013880000000000001,0.003677,0.166667,0.017754,False,False,1532.0,1552.0,44372.0
189,,0.000246,0.347511,0.38826700000000003,2.1e-05,0.0056689999999999996,0.020924,0.429803,0.054512,False,False,165.0,906.0,1841.0
190,,0.000264,0.302526,0.333851,0.0012289999999999998,0.003614,0.007176999999999999,0.45238100000000003,0.050525,False,False,30.0,90.0,759.0
191,,0.000143,0.29994299999999996,0.32662399999999997,0.0,0.001059,0.006622,0.0,0.014491,,,,,
192,,0.000221,0.308458,0.341362,0.0,0.004306,0.008275,0.638889,0.049667,,,,,
193,,0.00027400000000000005,0.305773,0.338341,1e-06,0.005594,0.006439,0.696429,0.077065,False,False,335.0,396.0,7323.0
194,,0.000528,0.31472100000000003,0.350515,0.000343,0.018501,0.0091,0.673913,0.206592,False,False,424.0,266.0,65454.0
195,,0.000321,0.309727,0.343275,1.3000000000000001e-05,0.0037340000000000003,0.01284,0.44761899999999993,0.05669299999999999,False,False,714.0,398.0,6930.0
196,,0.000479,0.344557,0.382052,0.000719,0.012205,0.014487,0.5452899999999999,0.145626,False,False,235.0,415.0,9700.0
197,,0.000154,0.327736,0.357985,0.0,0.0025399999999999997,0.005139,0.583333,0.022949,False,False,84.0,177.0,479.0
198,,0.000504,0.299687,0.325834,0.000135,0.011095,0.0038420000000000004,0.332016,0.12876700000000002,,,,,
199,,0.000468,0.313411,0.348319,1.7e-05,0.011585,0.00854,0.561905,0.147554,,,,,
200,,0.000204,0.29774,0.326482,1.2e-05,0.002017,0.002068,0.333333,0.027264999999999998,,,,,
201,,0.000143,0.295404,0.321975,0.0,0.001059,0.001686,1.0,0.014491,,,,,
202,,0.000359,0.313131,0.34480900000000003,1e-06,0.010924,0.007390000000000001,0.78022,0.134246,False,False,288.0,319.0,23027.0
203,,0.000386,0.316802,0.347362,5e-06,0.010283,0.006573000000000001,0.7,0.126876,,,,,
204,,0.000805,0.370475,0.411796,0.001185,0.018152,0.024855000000000002,0.462821,0.237017,False,False,929.0,2170.0,29513.0
205,,0.000267,0.323214,0.361982,1.1e-05,0.006903,0.029961,0.389474,0.085161,False,False,124.0,708.0,727.0
206,,0.00045099999999999996,0.412041,0.45963000000000004,0.005363000000000001,0.018157,0.058309,0.23476100000000003,0.086345,,,,,
207,,0.001243,0.39894,0.45868100000000006,0.007319,0.048988,0.090313,0.29033600000000004,0.23392600000000002,False,False,2087.0,4543.0,35801.0
208,,0.001568,0.40632199999999996,0.46253999999999995,0.026687,0.066916,0.057468,0.19936700000000002,0.336463,,,,,
209,cm,0.00245,0.37535599999999997,0.42786199999999996,0.009222,0.032493,0.06350499999999999,0.347744,0.207197,False,False,1738.0,2629.0,15256.0
210,,0.000479,0.321146,0.35923,1.4999999999999999e-05,0.013805000000000001,0.013872,0.636364,0.17305,False,False,486.0,626.0,13342.0
211,,0.000207,0.296317,0.32354099999999997,7.099999999999999e-05,0.0016699999999999998,0.001807,0.333333,0.024219,False,False,58.0,87.0,1344.0
212,,0.000226,0.29943200000000003,0.33059299999999997,1e-06,0.003282,0.005014,0.589286,0.042461,,,,,
213,medio,0.004082,0.355121,0.390291,0.019056,0.056642,0.017738,0.113648,0.524539,False,False,11929.0,1925.0,22075.0
214,,0.00020299999999999997,0.30800700000000003,0.332909,1e-06,0.004105,0.004384000000000001,0.5,0.041624,True,False,466.0,1302.0,9629.0
215,,0.00014099999999999998,0.301487,0.330042,0.0,0.000831,0.007479,0.333333,0.012388,False,False,106.0,438.0,266.0
